latitude,longitude,price_per_ft_category
32.446887,-110.962555,1
31.833516,-110.976827,2
32.408004,-111.032797,1
32.444906,-111.044736,2
32.458762,-111.090812,1
32.228757,-110.744114,1
32.324945,-110.854159,2
31.838958,-111.00541,2
32.310198,-110.834842,2
32.096881,-110.666514,1
32.337229,-110.93312,1
32.227542,-110.924839,1
32.312581,-110.936084,2
32.253465,-110.796466,1
32.320068,-110.909622,1
32.329645,-110.923907,1
32.254057,-110.793999,1
32.33437,-110.908635,1
32.26301,-110.865588,1
32.261215,-110.74477,1
32.320876,-110.897461,1
32.350903,-110.955649,1
32.222408,-110.929973,2
32.426442,-110.980096,2
32.316516,-110.908471,2
32.320107,-110.909048,1
32.309581,-110.924531,2
32.405869,-110.969576,2
32.325408,-110.87116,1
32.310577,-110.88423,1
32.456662,-110.876663,1
32.386588,-111.015838,1
32.261055,-110.729206,1
32.231322,-111.052118,1
32.467398,-111.096171,4
32.335498,-110.985472,1
32.326803,-110.907931,1
32.317129,-110.954271,2
32.229276,-110.741243,1
32.198959,-111.036902,2
32.268127,-110.7055,1
32.288038,-110.943791,2
32.355424,-111.030359,1
32.459235,-111.087786,1
32.400292,-111.025916,2
32.404845,-110.967718,2
32.469548,-111.100125,3
32.299579,-110.79839,1
32.315208,-110.911404,1
32.304457,-110.930914,2
32.349215,-110.952749,3
32.433143,-110.994274,2
32.23023,-110.932606,2
32.429218,-110.988766,1
31.702334,-111.183595,1
32.319105,-110.910695,2
32.323571,-110.869332,2
32.387383,-110.973943,1
32.437033,-111.062086,2
32.306241,-110.861889,1
32.424723,-110.991374,1
32.224429,-110.920428,2
32.435012,-111.068943,2
32.299612,-110.779169,1
32.336878,-110.934858,2
32.324655,-110.992536,2
32.478565,-111.05239,1
32.339712,-110.921844,2
32.52076,-110.893217,2
32.47197,-111.002814,2
32.338765,-110.915749,3
32.314912,-110.944338,2
32.586511,-110.926474,1
32.264746,-110.814505,2
32.250227,-110.715265,1
32.291584,-110.889424,2
32.286074,-110.862521,1
31.86981,-110.961128,1
32.309874,-110.921592,1
32.333668,-110.980646,1
32.463473,-110.985435,3
32.337048,-110.909527,1
32.260132,-110.885743,2
32.38259,-110.982199,2
32.281287,-110.85042,1
32.435298,-110.984533,1
32.287964,-110.853815,2
32.329594,-110.96033,1
32.255118,-110.764294,1
32.272779,-110.769365,2
32.551761,-110.858031,2
32.295751,-110.926187,2
32.325376,-111.100622,1
32.271926,-110.762045,1
32.303781,-110.878989,2
32.428448,-110.987137,2
32.27655,-110.85195,1
32.310113,-110.861136,1
32.219445,-110.923741,2
32.441713,-111.005766,2
32.318274,-110.835776,1
32.413654,-111.026598,2
31.945596,-110.799538,1
32.455938,-110.952635,2
32.289789,-110.924286,2
32.460448,-110.988618,2
32.225487,-110.925135,1
31.66365,-110.710165,2
32.279308,-110.823481,1
32.329179,-110.878419,2
31.662369,-111.239637,1
32.515303,-110.906233,2
32.227848,-110.922473,1
32.327157,-110.90944,1
32.311147,-111.084158,1
32.319146,-110.942298,2
32.433313,-110.984674,1
32.281699,-110.870361,1
32.291449,-110.818082,2
32.310405,-110.833103,1
32.314982,-110.86327,2
32.289055,-110.816836,1
32.218193,-110.985754,2
32.30013,-110.863137,1
32.321309,-110.906272,1
32.330368,-110.864255,3
32.403447,-111.078828,2
32.283324,-110.911521,1
32.291193,-110.90162,2
32.398172,-111.076247,1
32.468404,-111.006539,2
32.463824,-111.089818,1
32.535536,-110.859144,2
32.254212,-110.76999,2
31.878438,-110.940929,2
32.314527,-110.889245,2
32.45893,-110.975181,2
32.325851,-110.876298,3
32.28465,-110.735475,1
32.228931,-110.932234,1
32.428583,-110.989891,2
31.645878,-111.035925,4
32.28334,-110.825236,3
32.366205,-110.961541,1
31.615553,-110.741221,1
32.31409,-110.833476,2
32.317996,-110.982208,1
32.243626,-110.704476,1
32.312651,-111.081506,2
32.323828,-110.845884,1
32.321346,-110.90083,2
32.419499,-111.054161,2
32.323614,-110.879324,1
32.479253,-111.052329,1
32.294956,-110.914737,1
32.253985,-110.739032,2
32.333593,-110.93908,2
32.310066,-111.099191,1
32.348715,-110.939422,3
32.232536,-110.943157,2
32.199444,-111.037905,2
32.409754,-110.984823,2
32.435876,-110.976871,2
32.5317,-110.865151,1
32.464002,-110.985908,2
32.388238,-110.980454,2
32.287732,-110.919413,2
32.320233,-110.868108,2
32.332941,-110.865906,2
32.318447,-110.867502,2
32.313175,-110.849256,2
32.40168,-110.991185,1
31.761163,-110.708947,2
32.291893,-110.844004,2
32.456983,-110.883251,2
32.213043,-111.04409,1
32.348022,-110.948431,3
32.329763,-110.883547,2
32.27317,-110.77105,1
32.324833,-110.83891,2
32.288496,-110.909969,1
32.302157,-110.954196,1
32.244512,-110.934183,4
32.223356,-111.036897,1
32.288356,-110.902578,1
32.258795,-110.727649,1
32.295336,-110.933265,2
32.464305,-110.985768,2
32.409748,-111.073951,1
32.390448,-110.946336,3
31.583338,-111.093411,1
32.224572,-110.912552,1
32.54934,-110.869624,1
32.381901,-110.94589,1
32.236357,-110.730023,2
32.327665,-110.885815,2
32.458872,-110.984311,2
32.25884,-110.858749,1
32.2894,-110.894286,2
32.279066,-110.718155,2
32.252975,-111.0692,2
32.329523,-110.880307,1
32.366205,-110.96154,1
32.4711,-111.095814,2
32.548693,-110.859449,2
32.339762,-110.924503,1
32.291795,-110.781772,1
31.451945,-110.918513,0
32.307119,-110.740653,1
32.250546,-110.729097,1
32.285193,-110.916909,1
32.31456,-110.949538,2
32.082528,-110.6612,1
32.534363,-110.86109,2
32.4652,-110.983817,2
32.244763,-110.721937,1
32.304589,-110.953826,1
32.342356,-110.915078,2
32.291505,-110.890334,2
32.248444,-110.719989,2
32.324446,-110.859257,1
31.554538,-110.54836,0
31.584173,-111.299663,1
32.461571,-110.992897,2
32.191308,-110.7545,2
32.321064,-110.852066,2
32.328491,-110.930159,2
32.347617,-110.935368,1
32.340463,-110.93843,2
31.833129,-110.980477,2
32.299584,-111.103252,2
32.537032,-110.861058,2
32.283485,-110.82399,1
32.265977,-110.711352,2
32.323771,-110.903188,2
32.285333,-110.859871,2
32.257126,-110.861634,1
32.298931,-110.753904,2
32.398304,-110.973386,2
31.580866,-110.934823,1
32.316124,-110.841888,2
32.326433,-110.846659,2
32.263616,-110.876496,2
32.167367,-110.745616,1
32.333067,-110.880202,1
32.208847,-110.969475,2
32.337007,-111.116415,1
31.831527,-110.974036,1
32.297013,-110.767469,2
32.314483,-110.962458,1
32.331705,-110.956485,2
32.309846,-110.937434,2
32.324908,-110.881645,1
32.434258,-111.052591,1
32.217472,-111.042229,1
32.440848,-111.095777,2
32.324652,-110.882139,1
32.265295,-110.86523,2
32.45971,-110.974931,2
32.286808,-110.933922,1
32.258733,-110.735178,1
32.386003,-110.984062,1
32.309874,-110.928779,0
32.300525,-110.937229,2
32.305383,-110.938208,1
32.298321,-110.910212,2
32.409382,-111.061291,2
32.326049,-110.867439,1
32.296442,-110.921177,2
32.331871,-110.864694,2
32.333403,-110.876201,1
32.170732,-110.740492,2
32.30937,-110.959897,1
32.218649,-110.986189,2
32.314636,-110.840814,2
32.096663,-110.67797,1
32.542276,-110.871831,1
32.389116,-111.06609,1
32.435015,-111.068942,2
32.286166,-110.915889,2
32.370787,-110.961791,3
32.256887,-110.853508,1
32.348582,-110.94253,2
32.306367,-110.959698,1
32.391457,-111.020915,2
32.297621,-110.904163,2
32.327303,-110.876297,1
32.391269,-111.026773,2
32.279623,-110.721584,1
32.39716,-110.988013,2
32.32049,-110.888758,2
32.365791,-110.961485,1
32.385623,-111.020422,1
32.318908,-110.899523,2
32.223408,-110.921458,1
32.456128,-111.060142,2
32.406549,-111.035098,2
32.434091,-111.071182,1
32.244928,-111.055022,1
32.463318,-111.102067,3
32.308089,-110.957502,2
32.2227,-110.92198,2
32.460426,-110.990862,2
32.348562,-110.944878,2
32.2988,-110.93502,2
32.319951,-110.871903,1
32.397095,-110.987372,2
32.406416,-110.988991,2
32.433011,-110.982174,1
32.323549,-110.945274,1
32.453553,-110.951464,2
32.445952,-110.984509,1
32.352607,-110.949268,1
32.458962,-111.088244,2
32.434182,-110.99649,1
32.314928,-110.880168,1
32.324348,-110.890205,2
32.458841,-111.090321,2
32.340671,-110.958716,1
32.320774,-110.852115,2
32.329521,-110.930212,1
32.317895,-110.831132,2
32.401924,-110.988264,2
32.355038,-111.030569,1
32.479607,-111.053614,3
32.287478,-110.811534,1
32.285359,-110.844632,1
32.245289,-110.936309,2
32.322797,-110.857761,1
32.46879,-110.99456,3
32.309627,-110.833085,1
32.467867,-111.00943,3
32.434005,-110.975818,1
32.272119,-111.039597,1
32.461177,-111.093334,1
31.870701,-110.935958,2
32.317521,-110.905861,2
32.465819,-111.122172,1
32.283361,-110.91243,1
32.323772,-110.903189,1
32.433596,-111.071207,2
32.315607,-110.910917,2
31.582541,-111.092026,1
32.350702,-110.942458,4
32.321463,-110.910188,2
32.291182,-110.901601,1
32.463759,-111.078121,3
32.215792,-111.043469,1
32.46723,-110.9632,2
32.459609,-110.992443,2
32.471308,-111.095519,3
32.386411,-110.944672,2
32.30594,-110.859958,1
32.258296,-110.889125,1
32.466259,-110.985751,3
32.458486,-110.985709,1
32.343601,-110.912156,4
32.299923,-110.927501,2
32.304568,-110.878203,2
32.246056,-110.81917,1
32.230226,-110.931718,2
32.317912,-110.837711,2
32.585102,-110.922016,2
32.464444,-110.985903,2
32.320748,-110.953706,2
32.218653,-110.924956,1
32.316522,-110.923607,2
32.08999,-110.658691,1
32.29345,-110.920334,1
32.336914,-110.920789,1
32.432212,-111.052298,2
32.260318,-111.076119,1
32.437675,-110.985398,1
32.320058,-110.924906,2
32.244158,-110.696276,1
32.317073,-110.859229,1
32.396265,-110.967956,2
32.396544,-110.96656,2
32.316468,-111.082605,1
32.279915,-110.869803,1
32.422274,-110.932409,2
32.314217,-111.068133,1
32.319429,-110.826892,2
32.275278,-110.820546,1
32.31585,-110.950865,1
32.313503,-110.830547,2
32.403837,-110.987694,2
32.508778,-110.883068,4
32.332548,-110.858992,3
31.581626,-110.936422,1
32.284311,-110.845018,2
31.620637,-111.075214,1
32.338696,-110.942869,2
32.402499,-110.990953,2
32.320915,-110.912965,2
31.856615,-110.961349,1
32.551346,-110.858411,1
32.264788,-110.721249,1
32.316513,-110.876638,1
32.550444,-110.865408,2
32.437403,-110.986934,2
32.313098,-110.828747,1
32.31288,-110.942783,2
32.461567,-110.97315,3
32.39334,-111.030609,1
32.224182,-110.922995,3
32.246364,-110.729647,1
32.296765,-110.923945,2
32.319066,-110.922683,2
32.421138,-111.01164,1
32.45767,-110.982556,2
32.319152,-110.900134,2
32.256219,-111.06968,1
32.340483,-110.924917,2
32.580804,-110.925506,2
32.320883,-111.083143,1
32.220676,-111.036122,1
32.282656,-110.725558,1
32.296104,-110.920158,2
32.390129,-111.019564,2
32.299236,-110.976971,1
32.437362,-110.986602,2
32.297897,-110.923066,2
32.307961,-110.779213,2
32.2868,-110.790985,1
32.283375,-110.863983,1
32.335543,-110.880486,2
32.276434,-110.81919,1
31.671827,-110.618357,2
32.324449,-110.859257,1
32.41704,-111.054774,2
32.467526,-110.985712,3
31.880473,-110.94327,2
31.636573,-111.04964,1
32.471093,-111.011428,2
32.33227,-110.910598,2
32.455877,-111.009411,1
32.30847,-110.73019,1
32.462871,-110.967167,1
32.275319,-110.842141,3
32.259171,-110.860305,2
32.468975,-111.10978,2
32.101201,-110.672836,1
32.313423,-110.967938,1
32.466131,-110.985097,3
32.395847,-110.966898,1
32.322918,-110.869622,1
32.217427,-110.921806,2
32.4391,-111.041712,1
32.43374,-111.053983,1
32.264654,-110.806255,1
32.299399,-110.908631,3
32.339087,-110.936519,2
32.264286,-110.864451,1
32.295108,-110.928352,2
32.253956,-110.741148,1
32.29958,-110.800001,1
32.416987,-111.054555,2
32.346896,-110.939653,2
32.284574,-110.72474,1
32.257323,-110.856913,1
32.293813,-110.776922,1
32.240342,-110.704968,1
31.66874,-110.647727,1
31.756123,-110.893099,2
32.313232,-110.87246,1
32.326256,-110.895226,1
32.452015,-110.983159,2
31.854446,-110.960497,1
32.404586,-110.987531,2
32.233581,-110.940056,2
32.341548,-110.963788,1
32.342802,-110.93763,1
32.553876,-110.851166,2
32.345339,-110.932483,2
32.403329,-110.990696,2
32.409852,-110.961063,2
32.462983,-111.085176,2
32.552304,-110.862774,2
32.330931,-111.099733,1
32.33071,-110.878421,1
32.515127,-110.901633,2
32.330537,-110.965134,2
32.215913,-110.750101,1
32.408704,-111.031257,2
32.321209,-110.852023,2
32.326977,-110.944445,1
32.541891,-110.860677,2
32.208798,-110.885639,1
32.41796,-111.009596,1
32.329549,-110.866428,1
32.331515,-110.904245,2
32.100189,-110.674236,2
32.468677,-111.011401,2
32.267488,-110.820187,1
32.327404,-110.939249,1
32.346502,-110.937293,2
32.247816,-110.718563,1
32.434828,-111.069398,2
32.329214,-110.876402,2
32.515022,-110.905588,2
32.304036,-110.945419,1
32.323715,-110.863263,2
32.299079,-110.886948,1
31.618304,-111.06158,1
32.455582,-110.953071,2
32.33693,-110.911074,2
32.464467,-111.064375,2
32.285532,-110.918548,1
32.290619,-110.777522,1
32.542177,-110.860618,2
32.31492,-110.946009,2
32.31992,-110.874401,2
32.407184,-110.968209,1
32.218144,-110.985715,2
32.232543,-110.943156,2
32.317563,-110.903055,2
32.414633,-111.010473,1
32.288652,-110.824905,2
32.323406,-110.873119,1
32.23757,-110.712229,1
32.285778,-110.928289,1
32.342333,-110.923425,2
32.32457,-110.843178,2
32.331333,-110.881592,1
32.316681,-110.864799,2
32.336971,-110.93192,2
32.295403,-110.867043,1
32.320008,-110.927632,3
32.333163,-110.910626,2
32.457296,-110.977675,2
32.45751,-110.983653,1
32.276846,-110.814518,2
31.385259,-110.913054,1
32.289535,-110.910791,2
31.631607,-111.050598,1
32.259169,-110.859221,1
32.401573,-110.989164,1
32.317981,-110.908281,2
31.613539,-111.036146,1
32.326191,-110.871721,1
32.167513,-110.751164,1
32.40029,-111.025915,2
32.250633,-110.728178,1
32.391332,-111.086026,1
32.327709,-110.900004,1
32.316757,-110.895407,1
32.241947,-110.943229,1
32.248182,-110.7291,1
32.265335,-110.726772,1
32.31756,-110.825906,1
32.465389,-110.990511,2
32.539051,-110.860543,1
32.40925,-110.98813,1
32.261668,-110.726759,1
32.434806,-110.976968,1
32.321129,-110.859232,2
33.366202,-111.430863,1
32.404598,-110.990831,2
32.303728,-110.902349,1
32.312091,-110.871894,2
32.32605,-111.094794,1
32.331756,-110.879235,2
32.420741,-111.011146,1
32.322269,-110.908102,1
32.262549,-110.726763,1
32.247071,-110.783048,1
32.463623,-110.985688,3
31.980799,-110.695234,1
32.41299,-111.026597,2
32.328083,-110.893615,2
32.33086,-110.93923,2
32.300581,-110.761894,2
32.472956,-111.092958,4
32.472548,-111.093659,4
32.333297,-110.883409,1
31.873344,-110.93261,2
32.551327,-110.858774,2
32.329228,-110.908832,2
31.701407,-111.04726,0
32.585884,-110.921528,2
32.428787,-110.9852,1
32.264011,-110.805238,1
32.319833,-110.875907,1
32.286124,-110.864427,2
32.332365,-110.864627,2
32.327219,-110.93644,1
32.356862,-111.027855,1
32.451172,-110.950525,2
32.320341,-110.901614,1
32.30912,-110.973226,2
32.333787,-110.967981,1
32.216566,-111.042999,1
32.39114,-110.971378,1
32.416226,-111.006091,1
32.27356,-110.835789,1
32.330751,-110.93652,2
32.227621,-110.747014,1
32.318573,-110.841341,1
32.282899,-110.863952,1
32.312683,-110.862124,1
32.263938,-110.730073,1
32.468505,-110.992803,1
32.582566,-110.92701,2
32.290601,-110.852498,1
32.430832,-110.989912,2
31.804808,-111.040615,2
32.324406,-110.86608,2
32.26449,-110.886188,1
32.312132,-110.94357,2
32.248171,-110.714814,2
32.289142,-110.913487,2
32.311892,-110.910699,1
32.507699,-110.883252,4
32.263026,-110.861114,2
32.317694,-110.889191,2
32.386794,-110.985953,1
32.463918,-110.991883,2
32.244034,-111.040045,1
32.240494,-111.066886,1
32.315365,-110.860668,2
32.266545,-110.723119,2
32.533048,-110.873066,1
32.332378,-110.887577,1
32.288939,-110.920459,2
32.305132,-110.935902,2
32.456308,-110.988716,2
32.386786,-110.952956,1
32.459674,-111.088206,1
32.316816,-110.925732,1
31.541008,-110.733428,0
32.432966,-110.992316,2
32.33981,-110.933609,2
32.415574,-111.026605,2
32.431964,-110.981728,2
32.337925,-110.918097,3
32.291761,-110.912566,3
32.275387,-110.864319,2
32.432499,-110.980245,2
32.306224,-110.91036,2
32.258539,-111.07745,1
32.435648,-110.975498,2
31.9734,-110.707474,1
32.390647,-110.975249,1
32.31487,-110.841658,2
32.383294,-110.957498,1
32.124578,-110.724317,1
32.339891,-110.941324,1
32.426093,-110.989568,2
32.266742,-110.814123,1
32.517285,-110.898064,2
32.23818,-110.753448,2
32.381478,-110.953018,1
32.460397,-111.086522,2
31.63163,-111.051221,1
32.457031,-110.9801,1
32.242029,-111.075128,1
32.457377,-110.984335,1
32.264544,-110.887726,2
32.334018,-110.938212,1
32.325175,-110.890259,2
32.297576,-110.750396,1
32.232117,-110.930378,2
32.280901,-111.074933,1
32.30026,-110.725825,1
31.901992,-110.22423,1
32.316868,-110.871663,2
32.229778,-110.964487,2
32.260959,-110.78886,1
32.305601,-110.920457,2
32.318088,-110.872451,2
32.246789,-110.729167,1
32.342562,-110.942262,2
32.292368,-110.866945,2
32.234968,-110.728383,1
31.762951,-110.667593,1
32.311996,-110.933951,2
32.315676,-110.900283,1
32.342072,-110.922733,2
32.295873,-110.787081,1
31.62355,-111.048488,1
32.316324,-110.868487,2
32.406556,-110.986458,2
32.324027,-110.835006,2
32.284453,-110.917427,1
32.309842,-110.947316,1
32.265265,-110.730514,1
32.33541,-110.942613,1
32.317611,-110.83618,2
32.430646,-110.98491,2
32.225411,-110.912548,2
32.349293,-111.021448,1
32.221415,-110.73056,2
32.427095,-110.981726,2
32.235166,-111.071807,1
32.55082,-110.860806,2
32.286772,-110.844403,2
32.461137,-111.061879,2
32.255228,-110.797633,1
32.382635,-110.978897,2
32.341858,-110.927574,1
32.341088,-110.912989,3
32.294196,-110.925516,2
32.321551,-110.957159,1
32.29307,-110.831849,1
32.304656,-110.792129,2
32.329686,-110.845797,3
31.841543,-111.007363,1
32.090159,-110.668288,1
32.319135,-110.942298,1
32.415894,-111.004487,1
32.291525,-110.889899,2
32.263658,-110.878036,2
31.633469,-111.043573,1
32.29572,-110.84858,2
32.28364,-110.918061,2
32.215905,-110.919051,2
32.288382,-110.854508,1
32.382631,-110.978885,2
32.54657,-110.859829,1
32.215594,-110.924295,1
32.289181,-110.914692,2
32.545082,-110.857065,2
32.33532,-111.121834,0
32.278264,-110.837507,1
32.328238,-110.977512,1
32.305709,-110.945315,2
32.462181,-110.993478,3
31.666572,-110.534472,2
32.329855,-110.926233,1
32.166629,-110.760365,1
32.294131,-110.731555,1
32.40399,-110.990187,2
32.318286,-110.835797,1
32.246389,-110.695564,1
32.297206,-110.898361,1
32.296554,-110.933808,2
32.312291,-110.94139,2
32.50904,-110.883239,4
32.289825,-110.771206,1
32.309632,-110.837981,1
32.170921,-110.754564,1
32.337936,-110.943727,3
32.348191,-110.946908,3
32.288123,-110.822402,2
32.318299,-110.825952,1
32.469037,-111.06241,2
32.55278,-110.851414,2
32.317349,-110.898699,1
32.345394,-110.9406,2
32.350423,-111.112196,1
32.317174,-110.904422,1
32.370128,-111.029092,1
32.552638,-110.856012,2
32.266559,-110.72555,2
31.837729,-110.970465,1
32.327725,-110.84556,2
32.327486,-110.980331,1
32.374518,-111.023099,1
32.338934,-111.096629,1
32.333061,-110.958963,1
32.417571,-111.055072,2
32.454015,-110.989697,2
32.291944,-110.926747,2
32.322496,-110.869015,1
32.311535,-110.909956,1
32.313563,-110.835458,2
32.217858,-110.925027,2
32.317568,-110.9099,2
32.335268,-110.938466,2
31.867265,-110.96068,1
32.381589,-110.954241,1
32.224494,-110.925117,2
32.55005,-110.861432,2
32.213907,-111.040534,1
32.276082,-110.898771,1
32.302722,-110.772222,1
32.397829,-111.078495,1
32.311857,-110.851361,1
32.330281,-110.889213,1
32.313996,-110.940064,1
32.439124,-111.054923,2
31.721347,-110.736202,3
32.331831,-110.868872,1
32.260596,-111.077154,1
32.449078,-110.984866,2
32.458792,-111.093971,2
32.396093,-110.970662,1
32.421652,-111.020482,2
32.323448,-110.882751,2
32.278678,-110.86282,2
32.226024,-110.921282,1
32.552132,-110.861066,1
32.290768,-110.745519,1
32.308611,-110.955471,1
32.287171,-110.919427,2
31.601831,-111.066782,1
32.252631,-110.742576,1
31.874269,-110.935162,2
32.320017,-110.927415,2
32.229528,-110.930499,2
32.309407,-110.941753,2
31.558136,-110.71692,1
32.300098,-110.866974,1
32.327731,-110.90585,1
32.431279,-110.982913,2
32.310463,-110.944402,2
32.328694,-110.937305,1
32.316971,-110.830877,2
32.469749,-111.093975,4
32.340228,-110.919971,1
32.407455,-110.973933,2
32.222501,-110.92468,1
32.291659,-110.815995,1
32.309916,-110.949773,1
32.536008,-110.861078,2
32.402216,-110.990508,2
32.29887,-110.908154,2
32.322049,-110.849011,2
32.299076,-110.886949,1
32.29654,-110.942528,2
32.405023,-110.980683,1
32.280309,-110.809735,4
32.425361,-110.991376,2
32.215612,-110.968144,1
32.367171,-111.141938,1
32.382015,-110.954876,2
32.234966,-110.73477,1
32.254475,-110.855722,1
32.47123,-111.063751,2
32.215515,-110.918443,1
32.354452,-111.030665,1
32.294086,-110.942585,1
32.324655,-110.993095,2
32.279294,-110.87352,1
32.246827,-111.099973,2
32.303987,-110.843645,2
32.332763,-110.863742,1
32.318852,-110.897692,2
32.433703,-110.980461,2
32.321661,-110.867028,2
32.414912,-111.005388,1
32.384376,-110.945324,1
31.560793,-110.728301,1
32.450473,-110.981889,2
32.538818,-110.860486,1
32.29173,-110.930923,1
32.320571,-110.866236,2
32.317907,-110.940373,1
32.419123,-111.05287,2
32.221584,-110.744876,1
32.315942,-110.903945,2
32.332834,-110.991301,1
32.33985,-110.960776,1
32.282655,-110.858393,2
32.260253,-110.954361,2
32.461086,-110.960934,2
32.316663,-110.898767,2
32.243375,-110.938701,3
32.324184,-110.993825,1
32.242109,-111.097204,1
32.227265,-110.926256,1
31.601738,-111.06671,2
32.236264,-110.720342,2
32.322464,-110.868461,2
32.382936,-111.019791,2
32.296871,-111.055528,1
32.331572,-110.995754,2
32.300747,-110.950735,1
32.291173,-110.933404,1
32.328003,-110.875474,2
32.280014,-110.81205,1
32.285559,-110.859586,2
32.232014,-110.966564,2
32.313934,-110.920147,2
32.31814,-110.83997,1
32.379987,-110.973964,2
32.264667,-110.831916,1
32.337815,-110.939382,2
32.319589,-110.938106,1
32.327461,-110.935906,1
32.470477,-111.102136,4
32.313265,-110.895765,1
32.257852,-110.734687,2
32.413719,-111.005525,1
32.302219,-110.929841,2
32.347579,-110.94196,2
32.331603,-110.861002,2
32.456958,-110.978742,1
32.330638,-110.941692,2
32.318511,-110.908545,2
32.319105,-110.910144,2
32.470512,-111.099946,4
32.547345,-110.861126,2
32.407541,-111.041756,1
32.274561,-110.821338,1
32.316573,-110.825284,2
32.459969,-110.968966,2
32.231991,-110.967383,1
32.311712,-110.862326,1
32.324753,-110.84404,1
31.375394,-110.906907,1
32.28673,-110.822473,1
32.327922,-110.969244,1
32.253627,-110.895012,1
32.295762,-110.926211,2
32.311515,-110.939204,2
32.32846,-110.84391,3
32.345433,-110.951335,2
32.331905,-110.909489,1
32.223156,-110.922674,2
32.47388,-110.963547,3
32.289842,-110.877967,2
32.324418,-110.871174,1
32.403135,-110.987639,1
32.338396,-110.944669,2
32.319817,-110.829751,2
32.28567,-110.920123,2
31.842606,-110.970833,1
32.33625,-110.913897,2
32.306015,-110.767644,1
32.310003,-110.865433,1
32.354557,-110.960391,1
31.385803,-110.910426,0
32.335904,-110.906217,2
32.131452,-110.588825,1
32.322741,-110.836534,2
32.163255,-110.742856,1
32.331701,-110.866463,3
32.404975,-110.987524,2
32.256968,-110.733877,2
32.342536,-110.959567,1
32.397914,-110.987535,1
32.324236,-110.903231,2
32.315919,-110.935842,1
31.922195,-110.735067,1
32.314812,-110.835536,1
32.387199,-111.020192,1
31.626585,-111.050957,1
32.295679,-110.920571,1
32.548944,-110.858032,2
32.251775,-110.74369,1
32.316634,-110.91997,1
32.326338,-110.888436,1
32.408859,-110.987392,1
32.262887,-110.85954,2
32.520499,-110.902668,2
32.289071,-110.864413,2
32.384973,-110.979826,1
32.263665,-110.862148,2
32.316408,-110.837258,2
32.407049,-110.969712,1
32.396779,-110.967769,2
32.228173,-110.938481,2
34.927884,-112.520168,2
32.338631,-110.93363,1
32.394852,-111.019679,1
32.398415,-110.97107,2
32.32088,-110.849321,2
32.279488,-110.852068,2
32.338742,-110.933262,2
31.661903,-110.591514,1
32.300936,-110.737425,1
32.460667,-110.968201,2
32.349489,-110.93858,2
32.312531,-111.007062,1
32.434706,-111.054745,1
32.376294,-110.979736,2
32.404524,-110.988367,2
32.420011,-111.054312,2
32.341037,-110.941911,2
32.301699,-110.760058,2
32.280796,-110.840823,1
32.274048,-110.766138,2
32.425084,-110.980046,2
32.459014,-111.089826,1
32.319252,-110.910237,1
32.400149,-110.946474,1
32.287115,-110.883383,2
32.304246,-110.925585,2
32.29618,-110.936262,2
32.219063,-110.986033,3
32.285271,-110.824352,2
32.331456,-110.88955,1
32.227199,-110.921113,2
32.248662,-110.776236,1
32.313941,-111.081602,2
32.317832,-111.081624,2
32.314135,-110.857201,1
32.295721,-110.936905,2
32.391455,-111.020915,2
32.338969,-111.123602,1
32.365282,-110.961438,1
32.430909,-110.986045,2
32.314821,-110.852218,2
32.321965,-110.852949,2
32.218231,-110.753005,2
32.422694,-110.969843,1
32.329862,-110.892358,1
32.459246,-111.09577,2
32.333846,-110.883464,1
32.320554,-110.958197,1
32.314929,-110.857701,1
32.406684,-110.989715,2
31.631355,-111.052252,2
32.25735,-110.734002,2
32.223332,-111.041964,1
32.26572,-110.823313,1
32.400044,-110.988356,2
32.190163,-110.753377,1
31.486463,-109.980961,1
32.291838,-110.843351,2
32.32132,-110.884696,1
32.33171,-110.932708,1
32.349957,-111.022899,2
31.533643,-110.738083,4
32.311242,-111.095362,1
32.452002,-110.951345,2
32.307577,-110.921745,2
32.296712,-110.887753,2
32.317113,-110.943617,2
32.28971,-110.913549,1
32.333035,-110.936685,2
32.460133,-110.978571,3
32.276255,-110.791781,2
32.292578,-110.901068,1
31.844163,-111.000178,0
32.288536,-110.911923,1
32.38467,-110.947127,1
32.091789,-110.667859,1
31.416164,-110.244722,1
32.33438,-111.100986,2
32.44019,-111.031723,1
32.324219,-110.843825,2
32.351042,-111.021498,1
32.417042,-111.054774,2
32.229421,-110.942252,3
32.337812,-110.923198,2
32.320932,-110.904811,2
32.257672,-110.780379,1
32.276881,-110.861452,1
32.307153,-110.791453,2
32.314937,-110.922926,2
32.333865,-110.936057,2
32.301394,-110.731132,1
32.320549,-110.831322,2
32.293582,-110.934773,2
32.332769,-110.938781,2
32.458965,-111.089825,1
32.46085,-110.966696,2
32.455202,-111.03963,2
32.467444,-111.096767,4
32.318075,-110.933,3
32.285162,-110.813768,4
32.327469,-110.935919,2
32.313966,-110.880019,1
32.465853,-111.121949,1
32.401632,-110.94343,2
31.869791,-110.961107,1
32.399434,-111.02733,1
32.301302,-110.734311,1
32.459605,-110.967221,2
31.846196,-111.007069,1
32.159905,-110.750036,2
32.329627,-110.959229,2
32.309578,-110.957231,1
32.217393,-110.919129,2
32.319539,-110.953987,2
32.326442,-110.901557,1
32.316752,-111.088863,2
32.245739,-110.754808,2
32.238923,-110.760047,4
32.228439,-110.745788,2
32.329797,-110.876325,1
32.318579,-110.841341,2
